Data,Area,Empresa,CNPJ,Princípio_ativo,Nome_do_produto,Numero_do_processo,Validade,Petição,Expediente,Numero_do_registro,Prazo_de_validade,Apresentacao,Situacao,Tipo_de_peticao,Categoria_regulatória,Clone,Classe_terapêutica,Data_de_protocolo,Tempo_para_publicação,Tempo_de_fila,Comentarios
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMESIP,25351.065471/2022-28,08/2027,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015978/24-9,1.1819.0416.021-1,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907353/24-1 - 25351.176076/2014-78)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMESIP,25351.065471/2022-28,08/2027,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015978/24-9,1.1819.0416.022-8,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907353/24-1 - 25351.176076/2014-78)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMESIP,25351.065471/2022-28,08/2027,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015978/24-9,1.1819.0416.023-6,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907353/24-1 - 25351.176076/2014-78)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMESIP,25351.065471/2022-28,08/2027,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015978/24-9,1.1819.0416.024-4,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907353/24-1 - 25351.176076/2014-78)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.001-5,24 Meses,20 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.002-3,24 Meses,20 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.003-1,24 Meses,20 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.004-1,24 Meses,20 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.005-8,24 Meses,20 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.006-6,24 Meses,20 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.007-4,24 Meses,20 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.008-2,24 Meses,40 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.009-0,24 Meses,40 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.010-4,24 Meses,40 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.011-2,24 Meses,40 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.012-0,24 Meses,40 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.013-9,24 Meses,40 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,olmesartana medoxomila,,25351.065503/2022-95,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010326/24-1,1.1819.0438.014-7,24 Meses,40 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.001-1,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.002-1,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.003-8,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.004-6,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.005-4,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.006-2,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.007-0,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.008-9,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.009-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.010-0,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.011-9,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.012-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.013-5,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.014-3,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.015-1,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.016-1,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.017-8,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.018-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.019-4,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.020-8,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,HIPOXOMIL HCT,25351.065509/2022-62,06/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE ,1016008/24-6,1.1819.0441.021-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.001-3,24 Meses,20 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.002-1,24 Meses,20 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.003-1,24 Meses,20 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.004-8,24 Meses,20 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.005-6,24 Meses,20 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.006-4,24 Meses,20 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
